order_item_id,order_id,book_id,book_title,book_author,quantity,price_at_time,total_price
41032,9060,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,1,9.69,9.69
41033,9060,78,The Alchemist,Paulo Coelho,1,12.87,12.87
41034,9060,41,Becoming,Michelle Obama,3,21.06,63.18
41035,9061,37,The Murder of Roger Ackroyd,Agatha Christie,2,12.61,25.22
41036,9061,73,Robinson Crusoe,Daniel Defoe,2,14.65,29.3
41037,9061,95,The Song of Achilles,Madeline Miller,3,16.28,48.84
41038,9061,43,The Book Thief,Markus Zusak,2,14.52,29.04
41039,9061,39,Educated,Tara Westover,1,22.73,22.73
41040,9061,68,Don Quixote,Miguel de Cervantes,1,22.14,22.14
41041,9061,94,The Invisible Bridge,Julie Orringer,2,20.84,41.68
41042,9061,91,Normal People,Sally Rooney,2,20.16,40.32
41043,9062,55,Meditations,Marcus Aurelius,2,13.77,27.54
41044,9062,42,Atomic Habits,James Clear,2,20.74,41.48
41045,9062,15,Fahrenheit 451,Ray Bradbury,3,11.8,35.4
41046,9062,25,The Way of Kings,Brandon Sanderson,1,22.4,22.4
41047,9062,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,3,13.57,40.71
41048,9062,70,War and Peace,Leo Tolstoy,1,20.35,20.35
41049,9062,39,Educated,Tara Westover,2,23.55,47.1
41050,9063,16,The Martian,Andy Weir,1,16.34,16.34
41051,9063,67,The Divine Comedy,Dante Alighieri,3,16.68,50.04
41052,9063,43,The Book Thief,Markus Zusak,1,19.2,19.2
41053,9063,41,Becoming,Michelle Obama,3,19.35,58.05
41054,9063,58,Think and Grow Rich,Napoleon Hill,2,17.69,35.38
41055,9063,87,The Midnight Library,Matt Haig,3,20.51,61.53
41056,9063,97,The Poppy War,R.F. Kuang,3,17.52,52.56
41057,9063,100,Anxious People,Fredrik Backman,2,16.93,33.86
41058,9064,48,Dracula,Bram Stoker,2,11.45,22.9
41059,9064,59,The Lean Startup,Eric Ries,1,16.18,16.18
41060,9064,35,And Then There Were None,Agatha Christie,2,13.08,26.16
41061,9064,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,14.29,28.58
41062,9064,33,Gone Girl,Gillian Flynn,3,14.4,43.2
41063,9064,94,The Invisible Bridge,Julie Orringer,3,15.66,46.98
41064,9065,48,Dracula,Bram Stoker,3,15.34,46.02
41065,9066,93,The Invisible Life of Addie LaRue,V.E. Schwab,2,18.86,37.72
41066,9066,61,A Brief History of Time,Stephen Hawking,1,13.95,13.95
41067,9066,59,The Lean Startup,Eric Ries,3,16.0,48.0
41068,9067,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,3,13.44,40.32
41069,9067,18,Ender's Game,Orson Scott Card,2,17.58,35.16
41070,9067,24,The Name of the Wind,Patrick Rothfuss,3,17.63,52.89
41071,9067,3,The Catcher in the Rye,J.D. Salinger,2,16.97,33.94
41072,9067,36,The Silent Patient,Alex Michaelides,1,19.55,19.55
41073,9067,72,Treasure Island,Robert Louis Stevenson,2,13.62,27.24
41074,9068,58,Think and Grow Rich,Napoleon Hill,2,19.45,38.9
41075,9068,96,Big Little Lies,Liane Moriarty,1,13.68,13.68
41076,9068,70,War and Peace,Leo Tolstoy,3,21.19,63.57
41077,9069,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,1,11.72,11.72
41078,9070,96,Big Little Lies,Liane Moriarty,2,14.04,28.08
41079,9070,57,Man's Search for Meaning,Viktor E. Frankl,2,14.85,29.7
41080,9071,68,Don Quixote,Miguel de Cervantes,1,23.76,23.76
41081,9071,74,The Adventures of Tom Sawyer,Mark Twain,2,11.02,22.04
41082,9071,36,The Silent Patient,Alex Michaelides,2,17.99,35.98
41083,9071,30,The Notebook,Nicholas Sparks,2,11.37,22.74
41084,9071,48,Dracula,Bram Stoker,1,15.05,15.05
41085,9071,44,All Quiet on the Western Front,Erich Maria Remarque,1,13.68,13.68
41086,9071,58,Think and Grow Rich,Napoleon Hill,2,14.24,28.48
41087,9072,16,The Martian,Andy Weir,1,16.84,16.84
41088,9072,50,It,Stephen King,1,16.9,16.9
41089,9073,73,Robinson Crusoe,Daniel Defoe,3,12.88,38.64
41090,9073,4,One Hundred Years of Solitude,Gabriel García Márquez,3,16.09,48.27
41091,9073,28,Sense and Sensibility,Jane Austen,3,14.27,42.81
41092,9073,48,Dracula,Bram Stoker,3,12.19,36.57
41093,9073,43,The Book Thief,Markus Zusak,3,18.79,56.37
41094,9074,100,Anxious People,Fredrik Backman,3,19.79,59.37
41095,9074,18,Ender's Game,Orson Scott Card,1,14.28,14.28
41096,9074,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,13.27,26.54
41097,9074,76,The Kite Runner,Khaled Hosseini,2,14.56,29.12
41098,9074,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,2,21.38,42.76
41099,9074,68,Don Quixote,Miguel de Cervantes,2,19.0,38.0
41100,9074,29,Outlander,Diana Gabaldon,1,16.89,16.89
41101,9075,14,Brave New World,Aldous Huxley,1,13.81,13.81
41102,9075,100,Anxious People,Fredrik Backman,3,19.53,58.59
41103,9075,55,Meditations,Marcus Aurelius,1,16.05,16.05
41104,9075,57,Man's Search for Meaning,Viktor E. Frankl,1,14.29,14.29
41105,9075,43,The Book Thief,Markus Zusak,3,20.17,60.51
41106,9075,63,The Code Breaker,Walter Isaacson,1,27.11,27.11
41107,9075,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,3,19.77,59.31
41108,9075,15,Fahrenheit 451,Ray Bradbury,2,11.89,23.78
41109,9076,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,3,16.7,50.1
41110,9076,95,The Song of Achilles,Madeline Miller,3,19.85,59.55
41111,9076,48,Dracula,Bram Stoker,3,16.11,48.33
41112,9076,73,Robinson Crusoe,Daniel Defoe,2,14.45,28.9
41113,9076,92,The Guest List,Lucy Foley,1,15.63,15.63
41114,9076,25,The Way of Kings,Brandon Sanderson,3,29.28,87.84
41115,9076,37,The Murder of Roger Ackroyd,Agatha Christie,2,14.95,29.9
41116,9077,29,Outlander,Diana Gabaldon,3,23.7,71.1
41117,9077,72,Treasure Island,Robert Louis Stevenson,3,11.27,33.81
41118,9077,57,Man's Search for Meaning,Viktor E. Frankl,1,16.15,16.15
41119,9077,48,Dracula,Bram Stoker,3,15.7,47.1
41120,9078,84,The Handmaid's Tale,Margaret Atwood,2,18.84,37.68
41121,9078,97,The Poppy War,R.F. Kuang,3,17.07,51.21
41122,9078,60,Good to Great,Jim Collins,3,18.78,56.34
41123,9078,72,Treasure Island,Robert Louis Stevenson,3,14.16,42.48
41124,9078,43,The Book Thief,Markus Zusak,2,15.85,31.7
41125,9079,59,The Lean Startup,Eric Ries,1,18.99,18.99
41126,9079,91,Normal People,Sally Rooney,1,15.5,15.5
41127,9079,78,The Alchemist,Paulo Coelho,3,16.12,48.36
41128,9079,31,Me Before You,Jojo Moyes,1,13.91,13.91
41129,9079,63,The Code Breaker,Walter Isaacson,3,26.48,79.44
41130,9079,99,Such a Fun Age,Kiley Reid,1,13.61,13.61
41131,9079,53,Divergent,Veronica Roth,1,17.78,17.78
41132,9079,96,Big Little Lies,Liane Moriarty,1,14.38,14.38
41133,9080,25,The Way of Kings,Brandon Sanderson,2,27.46,54.92
41134,9080,91,Normal People,Sally Rooney,1,17.03,17.03
41135,9080,92,The Guest List,Lucy Foley,1,13.56,13.56
41136,9080,66,The Sun and Her Flowers,Rupi Kaur,1,13.31,13.31
41137,9080,16,The Martian,Andy Weir,2,18.71,37.42
41138,9081,31,Me Before You,Jojo Moyes,3,13.22,39.66
41139,9081,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,1,18.75,18.75
41140,9081,24,The Name of the Wind,Patrick Rothfuss,1,16.63,16.63
41141,9081,82,Circe,Madeline Miller,2,21.35,42.7
41142,9081,74,The Adventures of Tom Sawyer,Mark Twain,2,9.96,19.92
41143,9081,29,Outlander,Diana Gabaldon,2,17.42,34.84
41144,9081,53,Divergent,Veronica Roth,2,13.72,27.44
41145,9081,86,"Where Are You Going, Bernadette",Maria Semple,3,14.04,42.12
41146,9082,87,The Midnight Library,Matt Haig,1,21.82,21.82
41147,9082,9,Wuthering Heights,Emily Brontë,1,14.09,14.09
41148,9082,32,The Girl with the Dragon Tattoo,Stieg Larsson,1,15.06,15.06
41149,9083,83,Klara and the Sun,Kazuo Ishiguro,3,24.63,73.89
41150,9083,31,Me Before You,Jojo Moyes,2,17.18,34.36
41151,9083,2,To Kill a Mockingbird,Harper Lee,1,18.26,18.26
41152,9083,46,Cold Mountain,Charles Frazier,3,17.48,52.44
41153,9083,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,18.94,37.88
41154,9083,32,The Girl with the Dragon Tattoo,Stieg Larsson,1,18.11,18.11
41155,9084,17,Neuromancer,William Gibson,1,14.99,14.99
41156,9084,13,Foundation,Isaac Asimov,1,16.99,16.99
41157,9085,5,Moby Dick,Herman Melville,3,15.67,47.01
41158,9085,65,The Complete Poems of Emily Dickinson,Emily Dickinson,1,18.81,18.81
41159,9086,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,2,16.06,32.12
41160,9086,87,The Midnight Library,Matt Haig,2,16.97,33.94
41161,9086,70,War and Peace,Leo Tolstoy,1,28.51,28.51
41162,9087,58,Think and Grow Rich,Napoleon Hill,3,16.71,50.13
41163,9087,14,Brave New World,Aldous Huxley,1,14.46,14.46
41164,9087,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,15.73,31.46
41165,9087,99,Such a Fun Age,Kiley Reid,3,18.13,54.39
41166,9087,22,The Hobbit,J.R.R. Tolkien,3,12.65,37.95
41167,9087,76,The Kite Runner,Khaled Hosseini,2,16.01,32.02
41168,9088,66,The Sun and Her Flowers,Rupi Kaur,1,12.47,12.47
41169,9089,12,Dune,Frank Herbert,2,16.67,33.34
41170,9089,35,And Then There Were None,Agatha Christie,1,16.97,16.97
41171,9089,7,Jane Eyre,Charlotte Brontë,3,12.43,37.29
41172,9089,28,Sense and Sensibility,Jane Austen,2,13.78,27.56
41173,9090,25,The Way of Kings,Brandon Sanderson,3,23.83,71.49
41174,9090,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,13.46,13.46
41175,9090,5,Moby Dick,Herman Melville,2,16.21,32.42
41176,9090,72,Treasure Island,Robert Louis Stevenson,1,11.89,11.89
41177,9090,13,Foundation,Isaac Asimov,1,14.18,14.18
41178,9090,15,Fahrenheit 451,Ray Bradbury,1,12.06,12.06
41179,9090,77,Life of Pi,Yann Martel,3,14.02,42.06
41180,9090,46,Cold Mountain,Charles Frazier,3,17.12,51.36
41181,9091,7,Jane Eyre,Charlotte Brontë,2,16.4,32.8
41182,9091,68,Don Quixote,Miguel de Cervantes,2,20.17,40.34
41183,9091,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,3,15.71,47.13
41184,9091,49,Frankenstein,Mary Shelley,1,11.91,11.91
41185,9091,56,The Republic,Plato,2,13.02,26.04
41186,9091,53,Divergent,Veronica Roth,1,13.57,13.57
41187,9091,64,Leaves of Grass,Walt Whitman,2,13.66,27.32
41188,9091,55,Meditations,Marcus Aurelius,3,14.47,43.41
41189,9092,54,The Perks of Being a Wallflower,Stephen Chbosky,1,12.24,12.24
41190,9092,88,The Power,Naomi Alderman,3,17.77,53.31
41191,9092,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,14.62,29.24
41192,9092,42,Atomic Habits,James Clear,1,16.31,16.31
41193,9093,67,The Divine Comedy,Dante Alighieri,1,23.95,23.95
41194,9093,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,3,17.96,53.88
41195,9093,50,It,Stephen King,2,19.26,38.52
41196,9093,86,"Where Are You Going, Bernadette",Maria Semple,1,18.12,18.12
41197,9093,31,Me Before You,Jojo Moyes,1,17.33,17.33
41198,9093,71,Anna Karenina,Leo Tolstoy,2,20.43,40.86
41199,9093,55,Meditations,Marcus Aurelius,3,12.28,36.84
41200,9093,42,Atomic Habits,James Clear,1,16.99,16.99
41201,9094,73,Robinson Crusoe,Daniel Defoe,1,11.16,11.16
41202,9094,48,Dracula,Bram Stoker,1,11.74,11.74
41203,9094,59,The Lean Startup,Eric Ries,2,22.35,44.7
41204,9094,22,The Hobbit,J.R.R. Tolkien,2,16.84,33.68
41205,9094,36,The Silent Patient,Alex Michaelides,3,16.27,48.81
41206,9095,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,1,13.85,13.85
41207,9095,44,All Quiet on the Western Front,Erich Maria Remarque,1,16.3,16.3
41208,9096,95,The Song of Achilles,Madeline Miller,1,13.86,13.86
41209,9096,74,The Adventures of Tom Sawyer,Mark Twain,1,12.38,12.38
41210,9096,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,22.93,22.93
41211,9096,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,14.73,29.46
41212,9097,24,The Name of the Wind,Patrick Rothfuss,2,18.22,36.44
41213,9097,47,The Shining,Stephen King,1,14.76,14.76
41214,9097,14,Brave New World,Aldous Huxley,3,16.77,50.31
41215,9097,75,Into the Wild,Jon Krakauer,2,12.51,25.02
41216,9097,17,Neuromancer,William Gibson,1,18.22,18.22
41217,9097,73,Robinson Crusoe,Daniel Defoe,1,11.3,11.3
41218,9097,96,Big Little Lies,Liane Moriarty,2,15.43,30.86
41219,9097,2,To Kill a Mockingbird,Harper Lee,3,18.62,55.86
41220,9098,58,Think and Grow Rich,Napoleon Hill,3,14.87,44.61
41221,9098,1,The Great Gatsby,F. Scott Fitzgerald,2,11.85,23.7
41222,9098,64,Leaves of Grass,Walt Whitman,3,17.54,52.62
41223,9098,63,The Code Breaker,Walter Isaacson,2,28.29,56.58
41224,9098,91,Normal People,Sally Rooney,1,17.47,17.47
41225,9099,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,14.44,14.44
41226,9099,16,The Martian,Andy Weir,1,18.24,18.24
41227,9100,12,Dune,Frank Herbert,3,13.87,41.61
41228,9100,57,Man's Search for Meaning,Viktor E. Frankl,2,17.66,35.32
41229,9100,82,Circe,Madeline Miller,1,19.51,19.51
41230,9100,99,Such a Fun Age,Kiley Reid,2,15.06,30.12
41231,9100,88,The Power,Naomi Alderman,1,17.74,17.74
41232,9100,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,2,20.95,41.9
41233,9100,2,To Kill a Mockingbird,Harper Lee,3,19.13,57.39
41234,9100,42,Atomic Habits,James Clear,2,21.22,42.44
41235,9101,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,3,18.99,56.97
41236,9101,29,Outlander,Diana Gabaldon,3,22.72,68.16
41237,9101,59,The Lean Startup,Eric Ries,2,19.7,39.4
41238,9101,97,The Poppy War,R.F. Kuang,1,17.6,17.6
41239,9101,18,Ender's Game,Orson Scott Card,2,16.0,32.0
41240,9101,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,3,16.37,49.11
41241,9101,12,Dune,Frank Herbert,2,13.27,26.54
41242,9101,28,Sense and Sensibility,Jane Austen,3,12.59,37.77
41243,9102,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,2,12.11,24.22
41244,9102,13,Foundation,Isaac Asimov,1,16.26,16.26
41245,9102,99,Such a Fun Age,Kiley Reid,2,15.13,30.26
41246,9102,51,The Hunger Games,Suzanne Collins,2,13.7,27.4
41247,9102,23,A Game of Thrones,George R.R. Martin,2,21.89,43.78
41248,9102,97,The Poppy War,R.F. Kuang,2,20.8,41.6
41249,9102,58,Think and Grow Rich,Napoleon Hill,3,16.46,49.38
41250,9102,79,The Time Traveler's Wife,Audrey Niffenegger,2,19.54,39.08
41251,9103,79,The Time Traveler's Wife,Audrey Niffenegger,1,14.23,14.23
41252,9103,68,Don Quixote,Miguel de Cervantes,1,22.81,22.81
41253,9103,90,The Thursday Murder Club,Richard Osman,2,15.39,30.78
41254,9103,42,Atomic Habits,James Clear,1,19.16,19.16
41255,9104,70,War and Peace,Leo Tolstoy,1,28.54,28.54
41256,9104,68,Don Quixote,Miguel de Cervantes,2,22.3,44.6
41257,9104,14,Brave New World,Aldous Huxley,1,16.0,16.0
41258,9104,61,A Brief History of Time,Stephen Hawking,1,18.06,18.06
41259,9104,99,Such a Fun Age,Kiley Reid,3,13.72,41.16
41260,9104,23,A Game of Thrones,George R.R. Martin,2,21.94,43.88
41261,9104,17,Neuromancer,William Gibson,1,18.41,18.41
41262,9104,31,Me Before You,Jojo Moyes,2,15.57,31.14
41263,9105,49,Frankenstein,Mary Shelley,1,11.35,11.35
41264,9105,92,The Guest List,Lucy Foley,3,14.92,44.76
41265,9106,96,Big Little Lies,Liane Moriarty,2,19.68,39.36
41266,9106,51,The Hunger Games,Suzanne Collins,3,12.4,37.2
41267,9106,12,Dune,Frank Herbert,2,17.85,35.7
41268,9106,80,Where the Crawdads Sing,Delia Owens,3,20.28,60.84
41269,9106,14,Brave New World,Aldous Huxley,1,17.67,17.67
41270,9106,7,Jane Eyre,Charlotte Brontë,3,13.92,41.76
41271,9107,52,The Fault in Our Stars,John Green,2,16.55,33.1
41272,9107,34,The Da Vinci Code,Dan Brown,2,19.95,39.9
41273,9107,31,Me Before You,Jojo Moyes,1,14.14,14.14
41274,9108,52,The Fault in Our Stars,John Green,1,15.33,15.33
41275,9108,49,Frankenstein,Mary Shelley,2,14.64,29.28
41276,9108,89,Project Hail Mary,Andy Weir,3,25.62,76.86
41277,9109,25,The Way of Kings,Brandon Sanderson,1,23.84,23.84
41278,9109,2,To Kill a Mockingbird,Harper Lee,3,16.09,48.27
41279,9109,11,1984,George Orwell,2,16.67,33.34
41280,9109,8,The Brothers Karamazov,Fyodor Dostoevsky,2,27.43,54.86
41281,9110,86,"Where Are You Going, Bernadette",Maria Semple,1,15.35,15.35
41282,9110,99,Such a Fun Age,Kiley Reid,2,14.06,28.12
41283,9110,49,Frankenstein,Mary Shelley,3,10.85,32.55
41284,9110,1,The Great Gatsby,F. Scott Fitzgerald,2,14.78,29.56
41285,9110,54,The Perks of Being a Wallflower,Stephen Chbosky,3,11.73,35.19
41286,9110,100,Anxious People,Fredrik Backman,2,17.6,35.2
41287,9110,46,Cold Mountain,Charles Frazier,2,20.28,40.56
41288,9110,83,Klara and the Sun,Kazuo Ishiguro,2,20.45,40.9
41289,9111,58,Think and Grow Rich,Napoleon Hill,1,19.86,19.86
41290,9111,29,Outlander,Diana Gabaldon,2,17.38,34.76
41291,9111,88,The Power,Naomi Alderman,2,18.36,36.72
41292,9111,96,Big Little Lies,Liane Moriarty,3,16.88,50.64
41293,9111,9,Wuthering Heights,Emily Brontë,3,10.41,31.23
41294,9111,17,Neuromancer,William Gibson,3,15.24,45.72
41295,9112,13,Foundation,Isaac Asimov,1,13.6,13.6
41296,9112,43,The Book Thief,Markus Zusak,3,19.08,57.24
41297,9112,96,Big Little Lies,Liane Moriarty,1,18.51,18.51
41298,9112,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,20.32,40.64
41299,9112,61,A Brief History of Time,Stephen Hawking,3,15.02,45.06
41300,9112,82,Circe,Madeline Miller,3,21.95,65.85
41301,9112,27,Pride and Prejudice,Jane Austen,2,9.72,19.44
41302,9112,52,The Fault in Our Stars,John Green,3,13.88,41.64
41303,9113,28,Sense and Sensibility,Jane Austen,2,13.2,26.4
41304,9113,29,Outlander,Diana Gabaldon,3,18.09,54.27
41305,9113,62,The Selfish Gene,Richard Dawkins,1,18.66,18.66
41306,9113,78,The Alchemist,Paulo Coelho,3,11.61,34.83
41307,9113,12,Dune,Frank Herbert,1,16.76,16.76
41308,9113,89,Project Hail Mary,Andy Weir,2,19.53,39.06
41309,9113,72,Treasure Island,Robert Louis Stevenson,1,12.44,12.44
41310,9113,31,Me Before You,Jojo Moyes,3,16.32,48.96
41311,9114,73,Robinson Crusoe,Daniel Defoe,2,13.19,26.38
41312,9114,93,The Invisible Life of Addie LaRue,V.E. Schwab,2,23.25,46.5
41313,9114,100,Anxious People,Fredrik Backman,3,18.6,55.8
41314,9114,60,Good to Great,Jim Collins,3,20.62,61.86
41315,9114,32,The Girl with the Dragon Tattoo,Stieg Larsson,1,17.63,17.63
41316,9114,59,The Lean Startup,Eric Ries,3,22.28,66.84
41317,9114,57,Man's Search for Meaning,Viktor E. Frankl,1,13.25,13.25
41318,9115,72,Treasure Island,Robert Louis Stevenson,2,11.72,23.44
41319,9115,98,The Vanishing Half,Brit Bennett,3,16.52,49.56
41320,9116,1,The Great Gatsby,F. Scott Fitzgerald,2,13.64,27.28
41321,9117,99,Such a Fun Age,Kiley Reid,2,16.91,33.82
41322,9117,7,Jane Eyre,Charlotte Brontë,1,11.98,11.98
41323,9117,41,Becoming,Michelle Obama,2,18.46,36.92
41324,9117,5,Moby Dick,Herman Melville,3,16.93,50.79
41325,9117,60,Good to Great,Jim Collins,2,16.26,32.52
41326,9117,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,17.93,17.93
41327,9117,68,Don Quixote,Miguel de Cervantes,3,26.24,78.72
41328,9117,94,The Invisible Bridge,Julie Orringer,2,16.77,33.54
41329,9118,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,2,14.94,29.88
41330,9118,55,Meditations,Marcus Aurelius,2,12.07,24.14
41331,9118,46,Cold Mountain,Charles Frazier,1,18.3,18.3
41332,9118,28,Sense and Sensibility,Jane Austen,2,13.51,27.02
41333,9118,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,15.25,30.5
41334,9118,56,The Republic,Plato,1,13.82,13.82
41335,9119,58,Think and Grow Rich,Napoleon Hill,1,16.64,16.64
41336,9119,23,A Game of Thrones,George R.R. Martin,3,17.25,51.75
41337,9119,71,Anna Karenina,Leo Tolstoy,2,25.18,50.36
41338,9119,15,Fahrenheit 451,Ray Bradbury,1,12.86,12.86
41339,9119,27,Pride and Prejudice,Jane Austen,1,11.37,11.37
41340,9119,10,The Odyssey,Homer,1,15.03,15.03
41341,9119,39,Educated,Tara Westover,1,23.19,23.19
41342,9120,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,2,11.6,23.2
41343,9120,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,2,14.94,29.88
41344,9120,84,The Handmaid's Tale,Margaret Atwood,2,15.68,31.36
41345,9120,12,Dune,Frank Herbert,2,18.33,36.66
41346,9120,46,Cold Mountain,Charles Frazier,2,16.27,32.54
41347,9121,24,The Name of the Wind,Patrick Rothfuss,2,20.0,40.0
41348,9122,10,The Odyssey,Homer,2,15.09,30.18
41349,9122,34,The Da Vinci Code,Dan Brown,1,17.44,17.44
41350,9122,11,1984,George Orwell,1,11.29,11.29
41351,9122,16,The Martian,Andy Weir,1,17.2,17.2
41352,9122,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,14.87,29.74
41353,9122,15,Fahrenheit 451,Ray Bradbury,1,13.61,13.61
41354,9123,68,Don Quixote,Miguel de Cervantes,2,21.84,43.68
41355,9123,59,The Lean Startup,Eric Ries,3,17.79,53.37
41356,9123,3,The Catcher in the Rye,J.D. Salinger,1,18.37,18.37
41357,9123,44,All Quiet on the Western Front,Erich Maria Remarque,3,15.71,47.13
41358,9123,7,Jane Eyre,Charlotte Brontë,2,16.7,33.4
41359,9123,16,The Martian,Andy Weir,3,15.03,45.09
41360,9124,84,The Handmaid's Tale,Margaret Atwood,2,17.26,34.52
41361,9124,22,The Hobbit,J.R.R. Tolkien,2,12.7,25.4
41362,9124,95,The Song of Achilles,Madeline Miller,1,20.39,20.39
41363,9124,90,The Thursday Murder Club,Richard Osman,2,14.15,28.3
41364,9125,80,Where the Crawdads Sing,Delia Owens,1,16.03,16.03
41365,9126,16,The Martian,Andy Weir,3,18.25,54.75
41366,9126,14,Brave New World,Aldous Huxley,1,15.18,15.18
41367,9126,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,3,11.62,34.86
41368,9126,79,The Time Traveler's Wife,Audrey Niffenegger,1,18.91,18.91
41369,9126,80,Where the Crawdads Sing,Delia Owens,1,14.92,14.92
41370,9126,92,The Guest List,Lucy Foley,3,17.76,53.28
41371,9127,95,The Song of Achilles,Madeline Miller,2,16.0,32.0
41372,9127,79,The Time Traveler's Wife,Audrey Niffenegger,2,19.3,38.6
41373,9127,62,The Selfish Gene,Richard Dawkins,3,18.4,55.2
41374,9127,3,The Catcher in the Rye,J.D. Salinger,1,20.19,20.19
41375,9128,57,Man's Search for Meaning,Viktor E. Frankl,3,16.74,50.22
41376,9128,79,The Time Traveler's Wife,Audrey Niffenegger,3,15.05,45.15
41377,9128,58,Think and Grow Rich,Napoleon Hill,3,16.95,50.85
41378,9128,55,Meditations,Marcus Aurelius,2,15.33,30.66
41379,9128,94,The Invisible Bridge,Julie Orringer,2,22.68,45.36
41380,9128,8,The Brothers Karamazov,Fyodor Dostoevsky,3,29.88,89.64
41381,9128,42,Atomic Habits,James Clear,3,19.97,59.91
41382,9129,28,Sense and Sensibility,Jane Austen,1,13.97,13.97
